symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
B,"Barnes Group, Inc.",1.475,77.70895,1.0504,22.50175,5.64215,18.63515,11.82065,2.5027538724005,0.9204766198786449,0.69737031719904,0.073744845399317,0.333736653438365,0.07636917864083151,0.04701710561618,0.0795233801213555,0.11355,0.0659,0.0393,0.9204766198786449,0.69737031719904,0.073744845399317,5.64215,1.84935,4.66565,4.406758886079199,0.707989780579305,1.8595,0.84264240825317,0.0698077052045875,-114.24365,66.7562,0.0,34.3377,0.0,0.25745,0.5078,0.29328724843427,0.33678119467927,3.4497,0.29603555696201,1.97253627194145,1.9264999999999999,1.46,0.2834,0.5,5.64215,0.10966197096765301,0.7101562673680251,0.29603555696201,2.713806527876335,4.2339526818259,2.19058858726195,0.49206359979995,-0.12605,-0.09825,-0.1049,-0.08079999999999998,-0.09805,-0.09704999999999997,0.011800000000000001,0.00145,-0.27954999999999997,-0.12919999999999998,0.14705000000000001,-4.99999999999997e-05,-0.04445,-0.11195,0.01765,0.07135,-0.06760000000000001,-0.0007,-0.006200000000000001,-0.20024999999999998,0.09805,0.09775,0.04535,0.002100000000000001,-0.0079,-0.08299999999999999,0.07944999999999999,-0.0368,-0.010099999999999998,0.08015,-0.11395,0.0,-0.1209,201.69662715822943
BANC,"Banc of California, Inc.",0.3236,0.3236,1.9402,17.93245,0.0,3.0473,2.8343,6.951305575159,0.365837865837865,0.5,-0.027963451962580002,1.0,-0.008897554966020002,0.016343577209382003,0.134162134162135,0.0,0.005299999999999999,0.0,0.365837865837865,0.5,-0.027963451962580002,0.0,0.0,0.0,2.717399254455,0.022520221867081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.9681,0.0,0.0,0.0,0.0,7.75243027781115,3.5656000000000003,3.2435,11.03485,0.07750000000000001,0.0,0.71109824042036,0.92656344950196,0.0,0.0,16.63147590466205,4.69454951955495,0.30353982300885,0.56,1.0404,1.1683000000000001,-0.10315000000000007,-0.21460000000000012,-0.21460000000000012,-0.007050000000000001,0.0,-0.3322,1.1678000000000002,1.04785,0.0,-0.011550000000000001,0.011400000000000007,0.0,0.14584999999999998,0.57085,0.0,-0.04675,-0.00165,0.0,0.09405000000000001,0.13115,0.0,-0.11989999999999999,-0.30884999999999996,0.0,0.0,-0.0081,0.1985,-0.3365,0.0,0.0952,2076.383618590944
BANF,BancFirst Corp. (Oklahoma),1.3477000000000001,1.5147,3.0172499999999998,16.1568,0.0,2.5637,403.84655000000004,17.511035868732,0.65719025611974,1.0,0.286099069940205,1.0,0.286099069940205,0.18768038148169,0.34280974388026,0.0,0.08399999999999999,0.0,0.65719025611974,1.0,0.286099069940205,0.0,0.0,0.0,2.09526024755845,0.0419869557659925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.108,0.0,0.0,0.0,0.0,10.643210502414998,2.1421,1.9220000000000002,37.285,0.38549999999999995,0.0,0.3139073905435753,-3.28717915504163,0.0,0.0,8.77540832104031,2.9603785508780414,0.38531125322629,0.021400000000000002,0.03319999999999998,0.03319999999999998,0.01629999999999998,0.013899999999999996,0.0126,0.0031999999999999997,0.0,0.06905,91.70415,11.56815,0.056,0.03135,-0.01245,-0.07155,-0.17980000000000002,-0.23669999999999997,0.0478,-0.0101,-0.09825,0.10255,0.09390000000000001,0.0763,0.1163,0.10515,0.08945,0.0,0.0,0.1439,0.04945,0.64695,0.0,0.01695,172.43899483303537
BANR,Banner Corp.,0.32199999999999995,0.32825000000000004,1.4585499999999998,0.0,0.0,1.5719,1.50105,0.0,0.0,0.0,-0.58392247988406,1.0,-0.58392247988406,-0.490301706641475,0.0,0.0,-0.10464999999999999,0.0,0.0,0.0,-0.58392247988406,0.0,0.0,0.0,0.988537912588415,0.021660351763543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07425,0.7730999999999999,0.0,0.0,0.0,0.0,10.135316825403901,16.3934,14.813,66.41305,-0.026,0.0,0.9635367694896451,0.931524455254765,0.0,0.0,30.65966261600805,7.4844556979886505,0.0,0.05475000000000002,0.4182,0.4182,0.02949999999999997,0.6322,0.6322,2.3344,0.0,-0.30335,13.748,3.3790999999999998,-0.09215000000000001,-0.25865,-0.42645,0.0008499999999999966,-0.02635,-0.2117,0.0,0.0,0.0,-0.0468,-0.1151,-0.22874999999999998,-0.22910000000000003,-0.4468,-0.6409,0.0,0.0,-0.0184,-0.49665000000000004,-0.026249999999999996,0.0,-0.03465,1026.589594655798
BBBY,"Bed Bath & Beyond, Inc.",2.9509,2.9509,1.3972,17.9185,0.0,14.3154,12.0815,0.93724855428064,0.60901289513882,1.0,0.1258501789484,0.40978462452641,0.12526669181316,0.076644381835105,0.39098710486118,0.1698,0.1643,0.2476,0.60901289513882,1.0,0.1258501789484,0.0,3.9863,4.6024,6.994415219621,1.519525516631,3.1,1.3288423162374,0.95350022704458,-139.0039,0.0,0.0,28.4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4104203121681,3.5127,2.9164,4.2525,0.0,0.0,0.11565090557382,0.83026417953473,0.0,0.0,5.8915083289953,5.8915083289953,0.0,0.1166,0.4419,0.4552,0.4114,0.4036,0.4024,0.0052,0.0068,0.0,0.5504,1.0421,0.1643,0.1215,0.0875,0.2188,0.1172,0.1706,0.1738,0.0675,0.0315,0.2165,0.141,0.1445,0.0,0.0,0.0,0.0,0.0715,0.2069,0.2111,0.0,0.0,0.0128,-77.17378385985599
BBSI,"Barrett Business Services, Inc.",1.5190000000000001,3.03925,0.5629500000000001,10.9507,7.37025,34.8736,25.7254,1.3656597774245,0.37035358114234,0.5,0.004337809802706,0.13886761264535,-0.0028114986534055007,0.0051191767117395,0.12964641885766,0.028899999999999995,0.017750000000000002,-0.0009499999999999995,0.37035358114234,0.5,0.004337809802706,7.37025,66.69184999999999,0.0,17.072911724809,1.40392515236325,1.8319999999999999,1.62595315117745,0.629472057767495,0.0,50.644999999999996,0.0,1.50625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047682663395,1.0131,0.893,3.2506000000000004,-0.18849999999999997,7.37025,0.0392497605043845,0.809634818136685,0.0,0.0,7.3039721928125,2.1487075010877,0.231334149326805,0.10345000000000001,0.42174999999999996,0.11645000000000005,0.6011000000000001,0.5887499999999999,0.5756999999999999,-0.02455,-0.0339,0.01565,2.07305,2.89105,0.0008499999999999983,0.00945,0.0007499999999999998,0.0183,-0.1765,-0.18185,0.06955,-0.0564,-0.10955,0.10915,0.0787,-0.0183,0.0,0.0,0.35185,0.04925,0.0,0.0514,-0.04605,0.0,0.0,-0.014199999999999997,208.59804908986962
BBX,BBX Capital Corp.,0.1408,0.34065,0.07350000000000001,0.3936,1.8086000000000002,1.0072,2.60195,46.28797094836045,0.0,-102.36707265174634,0.06413835432552414,0.758980676960965,0.002700312836274997,-0.0864720079329595,0.0,0.0,-0.3078,0.0,0.0,-102.36707265174634,0.06413835432552414,1.8086000000000002,0.0,1.1107,1.4665566360189501,0.07051925774023049,0.0,0.0,0.0,-1339.80825,381.47524999999996,0.0,0.0,0.0,0.2398,7.9148499999999995,0.0,0.0,0.28275,0.0,32.6702576667905,1.8271,2.36,7.5921,0.0,1.8086000000000002,0.3171614260912205,1.4794790230928498,0.0,0.0,0.0,0.0,0.0,-0.0939,-0.75295,0.36854999999999993,-1.749,-1.3006499999999999,-1.3006499999999999,0.2931,0.2931,0.0,19.584600000000002,14.86265,0.1129,-0.2959,-0.39139999999999997,-0.0005500000000000001,0.0,2.51165,0.01835,-0.02065,0.0,-0.02625,-0.1257,-0.1673,0.0,0.0,0.0,0.43955,0.1757,-0.0466,0.07665,-0.09920000000000001,0.0,0.023000000000000007,2182.338252279782
BCBP,"BCB Bancorp, Inc.",0.7533,0.7533,2.3513,7.9404,0.0,0.0,2079.4051,8.0438777806906,0.7467043932269399,1.0,0.37697596407149503,1.0,0.37697596407149503,0.28743387372203,0.2532956067730575,0.0,0.10880000000000001,0.0,0.7467043932269399,1.0,0.37697596407149503,0.0,0.0,0.0,2.610421293942,0.0321080277455775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419,1.6869,0.0,0.0,0.0,0.0,11.735913098226,-0.1705,-0.24,15.9255,0.413,0.0,-0.031038372493151424,-7.15,0.0,0.0,-1.5916409136118084,-0.2861165065997556,0.417109796265675,0.5825499999999999,0.84455,0.78695,1.4508999999999999,0.8116,0.82805,0.25125000000000003,0.2435,0.08535,-120.54915,-10.94645,0.0,-0.01365,0.0871,0.0,-0.35395,-0.4405,0.0,0.03315,0.1024,0.0,0.05885,0.0711,0.0,0.0,0.15715,0.0,0.0,0.42210000000000003,0.15725,-0.0086,0.0,0.41535,182.74690497439786
BCO,The Brink's Co.,2.34055,5.7295,0.3953,14.2669,6.69335,22.6978,5.6338,1.4874050887002501,0.9397495298280001,0.91184446004925,0.048229563253914004,0.19388521076350002,0.0562547759273005,0.041522593864541504,0.060250470172,0.17085,0.24245,0.08330000000000001,0.9397495298280001,0.91184446004925,0.048229563253914004,6.69335,5.9395,0.0,4.9817962999441,1.48927160299185,1.312,1.07208010114785,0.27277574840187,0.0,57.09125,0.0,16.08155,0.0,0.13774999999999998,0.55985,0.314519950998795,0.3488135299542,11.59665,0.8012642471474201,3.9563953482054997,4.50865,1.4329999999999998,3.4132,0.21700000000000003,6.69335,0.0706626498986595,0.30728985233361,0.8012642471474201,5.9850244078236,1.4942054542978,1.32130142379535,0.211453170297301,-0.0577,-0.21744999999999998,-0.10590000000000001,-0.3113,-0.32639999999999997,-0.32425,0.0203,0.018000000000000002,-0.49095,-0.1688,0.5202,-0.024399999999999998,0.0826,0.06895,-0.05025,-0.03585,0.32535000000000003,0.08725,-0.0015500000000000097,-0.2752,-0.0158,-0.04235,-0.155,0.1487,0.3195,0.1343,0.08835000000000001,0.0,0.12150000000000001,0.6985,0.51345,0.0,-0.026449999999999998,202.69446074956284
BCOR,"Blucora, Inc.",1.03735,1.2372999999999998,1.4297,52.32785,8.44725,8.606,8.058,5.487862954304,0.662628713819865,1.0,0.049531823320847,0.34678443944795,0.044797400948576,0.0287430930776085,0.337371286180137,0.0253,0.020999999999999998,0.1109,0.662628713819865,1.0,0.049531823320847,8.44725,10.5817,0.0,23.1036004776495,0.626058524045945,6.109500000000001,5.89575887090645,2.58130217434885,0.0,44.961349999999996,0.0,8.2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601416411074998,1.12415,1.049,3.3656,0.0,8.44725,0.18865454009351001,0.93042215698847,0.0,0.0,14.7824863166585,14.7824863166585,0.0,0.0407,1.09325,-0.17165,0.5140499999999999,0.50395,0.50395,0.021150000000000002,0.0345,-0.5,1.575,1.27735,0.03095,0.0039000000000000007,0.08990000000000001,0.0485,-0.15465,-0.11945,0.0,-0.4547,-0.20965,-0.1394,-0.15455000000000002,-0.13635,0.0,0.0,-0.5,0.2609,0.0,0.10075,0.0504,0.0,-0.2064,0.12365,285.88208363978555
BCOV,"Brightcove, Inc.",0.0,0.0,8.6952,0.0,0.0,0.0,-90.3687,0.0,0.0,0.0,-0.39905297831458,0.65401683594107,-0.39818373135694,-0.40033397383109,0.0,-0.7966,0.1996,0.0,0.0,0.0,-0.39905297831458,0.0,0.0,0.0,9.2894177645559,1.0412538109756,2.251,2.1863313523699,1.5143499057834,0.0,77.4151,0.0,8.8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3335,-3.103,4.5306,0.0,0.0,-0.24617988837039,0.0,0.0,0.0,-3.032403493942,-3.032403493942,0.0,0.1108,-6.6179,-4.6097,-2.1627,-1.9294,-1.9294,0.0786,0.0786,0.0,-72.2715,-7.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.6943,-58.95552909192801
BCPC,Balchem Corp.,4.6960999999999995,6.969950000000001,3.3146,25.60385,7.8622000000000005,22.32075,18.8552,1.16069747955816,0.661748704233045,0.996543376338385,0.19143495825235002,0.30553814562206,0.19020455139410503,0.126261763514795,0.338251295766955,0.2488,0.17975,0.2372,0.661748704233045,0.996543376338385,0.19143495825235002,7.8622000000000005,6.173349999999999,15.76775,5.578226785431999,1.14203229691955,3.5725,2.9696571272441004,1.9955771127339998,-32.91975,47.1737,0.0,16.02485,0.0,0.0288,0.03615,0.00898904656389,0.0348048462018605,376.6395,7.51487126564525,1.24797021470485,1.5432000000000001,1.349,2.184,0.1,7.8622000000000005,0.18604246545241,0.86752460183668,7.51487126564525,16.7115809886708,9.5919977549453,6.25355884776475,0.08392715572835,0.21950000000000003,0.3095,0.30475,0.32420000000000004,0.2973,0.2962,0.02245,0.0,0.5274,0.4557,0.6053000000000001,0.20345,0.236,0.18889999999999998,0.21415,0.25175000000000003,0.36615,0.22210000000000002,0.2379,0.25934999999999997,0.22315,0.2233,0.23115,0.2536,0.36615,0.24664999999999998,0.03155,-0.016949999999999993,0.21655,0.25145,-0.34475,0.0568,0.11019999999999999,223.15462367474228
BCRX,"BioCryst Pharmaceuticals, Inc.",3.3005500000000003,3.3005500000000003,3.5427999999999997,0.0,2.6075,0.0,-11.7989,0.0,0.0,0.0,-0.361506874688015,0.968850840384595,-0.36746371333141503,-0.361506874688015,0.0,-0.3625,-0.33635000000000004,-0.5209,0.0,0.0,-0.361506874688015,2.6075,2.9879000000000002,20.56405,25.802095097056,0.547272383955455,3.051,2.90084471097245,0.8147674238124649,-2157.913,170.93959999999998,0.0,68.20405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6595721266424,-0.5287000000000001,-0.54,0.6960999999999999,0.0,2.6075,-0.337590084350745,0.0,0.0,0.0,-57.356265919510506,-57.356265919510506,0.0,0.06384999999999999,-0.53035,-0.5034000000000001,-0.53035,-0.35495,-0.35495,0.08375,0.08375,0.0,-0.26885000000000003,-0.23925,0.1548,1.7965499999999999,0.4714999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.07744999999999999,0.0075,0.17809999999999998,0.0,0.0,0.0,0.85535,-0.4285,0.22429999999999997,0.2399,0.0,0.0718,0.0655,193.98958633622607
BDC,"Belden, Inc.",2.2811500000000002,8.18895,0.9353499999999999,7.93535,5.52585,14.920200000000001,11.11505,7.806498612251801,0.464894684052155,-0.30016811056643494,0.0606249371961915,0.28707991998464,0.0449188428201235,0.025995477033785,0.0351053159478435,0.049699999999999994,0.06235,0.0428,0.464894684052155,-0.30016811056643494,0.0606249371961915,5.52585,1.9493999999999998,8.6065,4.14904294316875,0.8751032296322,2.392,1.6636510535112001,0.928314919149485,-56.24295,66.1354,0.0,47.41785,0.0,0.34455,0.96715,0.480019578695125,0.49022065917440005,1.88795,0.22980243799217498,2.7989114186799497,2.8207000000000004,2.0865,7.14595,-0.14550000000000002,5.52585,0.0918676403063475,0.740639733117165,0.22980243799217498,1.64055070459065,3.8581469287526,3.0088563356056,0.043389667985137,-0.07685,4.5927,1.7990500000000003,3.1433999999999997,3.1559999999999997,3.1088,0.023549999999999998,0.03405,0.0,-0.19605,-0.1629,0.06080000000000001,0.0376,-0.0772,0.05305,0.2016,-0.09785,0.0303,0.0867,-0.043,0.08335000000000001,-0.0752,-0.1619,0.0707,0.0296,0.0,0.041550000000000004,-0.05710000000000001,0.012,0.0397,-0.0329,-0.0005500000000000019,-0.10195,82.30865497871828
BDGE,"Bridge Bancorp, Inc.",2.3996,2.3996,3.8943,17.0248,0.0,21.487650000000002,12.955449999999999,1.9698315728126001,0.68883944713906,1.0,0.33125000788478,1.0,0.33125000788478,0.228130805003395,0.31116055286094,0.0,0.1406,0.0,0.68883944713906,1.0,0.33125000788478,0.0,0.0,0.0,1.7493829148393,0.0409174510680375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035449999999999995,0.53495,0.0,0.0,0.0,0.0,15.077434291702,1.97845,1.312,4.547750000000001,0.643,0.0,0.313978234201505,0.63987850970209,0.0,0.0,3.01637247181,1.2588631310862,0.64182151842533,0.09620000000000001,0.007000000000000001,0.007000000000000001,0.02375,0.010700000000000001,0.010700000000000001,0.015349999999999999,0.0,0.0,0.301,0.41600000000000004,0.0853,0.057999999999999996,0.09185,0.07830000000000001,-0.0008000000000000021,0.0426,0.05745,-0.0228,0.017849999999999998,0.0947,0.0618,0.0858,0.11765,0.02665,0.0,0.0,0.0,0.1078,0.06575,-0.2635,0.0,0.1846,292.84020435551514
BDSI,"BioDelivery Sciences International, Inc.",7.2261500000000005,1431.5260999999998,26.37025,1.2055,27.774150000000002,2.27875,-2.7597999999999994,0.34905302852525,0.49532166505485,0.50053410106885,-1.6682232175029301,0.860496955083125,-2.07701665866631,-1.6508036745392,0.0046783349451482,-14.894599999999999,0.47699999999999987,0.0,0.49532166505485,0.50053410106885,-1.6682232175029301,27.774150000000002,6.1204,0.0,8.888033693516615,0.842257668333325,0.9695,0.97129711453404,0.916620243660505,0.0,39.48135,0.0,268.66395,0.0,0.0,0.0,0.0,0.0,-418.80494999999996,0.0,3.0878182059995,0.19739999999999996,0.1765,0.9834499999999999,0.0,27.774150000000002,-1.57072309321995,0.47938478289815,0.0,0.0,-44.046027085631,-44.046027085631,0.0,114.47655,0.7958999999999999,0.91355,0.7616,0.7337500000000001,0.6737500000000001,0.099,0.0982,0.0,0.6054499999999999,0.39574999999999994,0.2246,0.36445,2.8382500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.17195,-0.05714999999999999,0.0,0.0,0.0,0.0,1.19945,0.0,0.9106000000000001,0.5002,-0.5,-0.01185,0.09395,150.6131730866156
BEAT,"BioTelemetry, Inc.",0.8951,1.3857,0.9769,0.0,3.4913,11.0294,14.4405,0.0,0.0,0.0,-0.154442755438265,0.628873448003145,-0.15552275301128,-0.15560806801747,0.0,-0.21895,-0.14215,-0.12905,0.0,0.0,-0.154442755438265,3.4913,5.0352,82.0835,5.2150295745044,0.800388552916025,4.8985,4.6868230326077995,1.9435996077877,-5.61425,95.7004,0.0,20.1382,0.0,0.0,0.0,0.0,0.0,-4118.2917,0.0,1.1441543345123502,0.38115,-0.14700000000000002,1.4217499999999998,0.0,3.4913,0.0713062720068465,-0.5144448348332951,0.0,0.0,1.185635848488805,1.185635848488805,0.0,-0.035350000000000006,-1.421,-1.5422,-2.0343,-1.6712,-1.9595,0.15485,0.03165,0.0,0.038900000000000004,-2.80955,0.0,-0.0726,-0.3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1389,0.0,-0.02685,-0.1706,0.0,0.14790000000000003,0.191,1066.1349723771914
BECN,"Beacon Roofing Supply, Inc.",1.5614,3.73045,0.4145,16.4735,6.8279,10.14235,8.63785,3.68423444586425,0.61574947963117,0.7713657744135001,0.054322889818601505,0.230383997108065,0.054322889818601505,0.0258376179169695,0.38425052036883,0.10915,0.0987,0.07815,0.61574947963117,0.7713657744135001,0.054322889818601505,6.8279,3.0248999999999997,8.83985,33.2269500447905,1.6054062274802,2.5665,1.4937247538478,0.44972336382072997,-50.087199999999996,51.28915000000001,0.0,32.2952,0.0,0.33265,0.77915,0.42624447807544996,0.43740144239427003,4.404450000000001,0.23213604866793,2.3400246379818,1.78045,1.50915,2.20695,0.0,6.8279,0.04807777253449649,0.848605957507525,0.23213604866793,5.23529628843775,6.6504005703120495,6.6504005703120495,0.0,-0.07265,-0.08684999999999998,-0.08684999999999998,-0.0204,-0.03505,-0.035,0.0127,0.01185,0.0,0.30305000000000004,0.2679,0.0,0.10105,0.007549999999999999,0.0,0.38905,0.02015,0.0,-0.0087,0.0512,0.0,0.3196,0.11735,0.0,0.0,0.0,-0.06849999999999999,-0.12695,-0.012,0.11725,-0.0518,0.0,-0.06135,297.4664981323129
BFIN,BankFinancial Corp.,0.7471,0.8308,4.2334499999999995,0.0,0.0,12.7577,11.55855,10.292808219178,0.0,0.0,-0.082595232634247,1.0,-0.07873797984471236,-0.053118758104379,0.0,0.0,-0.0099,0.0,0.0,0.0,-0.082595232634247,0.0,0.0,0.0,1.4708861076742,0.031872164114839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395,0.14325,0.0,0.0,0.0,0.0,5.9938086125632,0.9946499999999999,0.889,8.36095,-4.1365,0.0,0.40302454986817005,0.869967036276245,0.0,0.0,13.95974259778805,2.5567374452527,0.0,-0.0988,-3.70835,-10.10425,-1.9370500000000002,-1.7704,-1.7704,-0.0039000000000000003,-0.0039000000000000003,0.0,0.49670000000000003,0.73065,0.0,0.01195,-0.06,0.0,0.0173,0.1016,0.0,0.0,0.0,0.0,0.12825,-0.0288,0.0,0.0,0.07935,0.0,0.0,-0.007649999999999999,-0.021650000000000003,-0.6394500000000001,0.0,-0.05975,27.092562398230847
BFS,"Saul Centers, Inc.",3.136,3.136,4.5148,33.71355,4.35285,203.27275,11.272950000000002,0.16813093428029,1.0,0.513947819538255,0.44115941196831,0.7541039699219401,0.492993274840655,0.226733463318805,0.0,0.0,0.1583,0.0,1.0,0.513947819538255,0.44115941196831,4.35285,1.75975,0.0,0.18435050022052002,0.167392662586945,0.0,0.0,0.0,0.0,83.26625,0.0,52.8676,0.0,0.6948,2.89935,0.0,0.0,2.05735,0.0,4.172194537689251,3.5989500000000003,-0.08399999999999999,0.9229499999999999,1.2475,4.35285,0.405067819929515,-0.020347513056930003,0.0,0.0,0.9828693086624449,0.700681986893405,0.72873893971457,-0.00545,-0.01625,-0.0178,-0.0878,-0.1002,-0.0974,0.01705,0.0,-0.1225,-0.07245,0.12644999999999995,0.0469,0.04295,0.026049999999999997,0.042550000000000004,0.018199999999999997,-0.01745,0.07200000000000001,0.0391,0.006549999999999999,0.0,0.1482,0.16755,-0.00495,-0.0124,-0.048600000000000004,-0.014400000000000001,0.0,0.0897,0.0159,0.1196,0.0,0.0648,65.32243457149967
BGG,Briggs & Stratton Corp.,1.20195,1.7821500000000001,0.39259999999999995,23.42635,7.2768999999999995,4.8591999999999995,3.88385,1.47699323810209,0.76867159529218,0.60716533920795,0.035726678554798,0.17342224053344002,0.033366774645490996,0.016668737768478,0.23132840470781998,0.044300000000000006,0.05115,0.0341,0.76867159529218,0.60716533920795,0.035726678554798,7.2768999999999995,3.67115,4.38705,5.9063217357661,1.2460689115586998,2.242,0.823854428715945,0.1301521966633235,-2.6982500000000016,48.7127,64.57345,26.61235,53.39495,0.14884999999999998,0.36315,0.144039483986275,0.2655803839026,2.5757000000000003,0.89373147124034,2.46418541073655,4.1928,3.3511,1.33465,0.903,7.2768999999999995,0.101303374396741,0.79523459019585,0.89373147124034,29.32695292066245,4.9491608745413,2.9502168440067,0.899074475653725,0.1122,0.0561,0.80275,0.27995000000000003,0.26595,0.26595,0.0012000000000000001,0.00415,-0.2768,1.1134,19.52145,0.0216,-0.0247,-0.03535,0.07314999999999999,0.18464999999999998,0.22795,-0.12455,-0.24545,0.22050000000000003,0.0491,-0.0516,-0.09004999999999999,-0.0008999999999999998,-0.02605,-0.12490000000000001,-0.04524999999999999,-0.1305,-0.036500000000000005,-0.1182,-0.2512,0.0,0.0002500000000000002,-26.538151200963966
BGS,"B&G Foods, Inc.",1.9442,0.0,0.8755,21.0455,14.1,8.4108,6.9784,5.1671588067937,0.60844235129949,0.36704354840775,0.15587725741294,0.29686277484152,0.17627580755904,0.034811263512543,0.39155764870051,0.1023,0.0773,0.0758,0.60844235129949,0.36704354840775,0.15587725741294,14.1,5.4396,5.7248,9.3476622262025,0.61331825181725,3.389,1.5202238927929,0.81569700931525,-89.2433,25.1252,0.0,16.4456,0.0,0.5381,1.9483,0.66081584727632,0.66081584727632,1.5799,0.14299917413848,3.6208556434169,1.3269,1.101,0.843,1.545,14.1,0.12545307934278,0.82970057593789,0.14299917413848,0.0,5.8720104633782,1.6923076923077,1.5157961126082,0.1105,0.057,0.1953,0.7919,0.6296,0.6296,0.2873,0.0,-0.1563,0.5521,0.7462,0.0,-0.048,-0.1085,0.0,0.1363,0.0372,0.0,0.2522,-0.0429,0.0,0.073,0.2025,0.0,0.0,0.0,-0.0571,-0.0311,-0.0099,0.2117,-0.1797,0.0,0.0069,288.97023074195874
BH,"Biglari Holdings, Inc.",1.2589000000000001,1.1847,0.53355,31.1393,76.9964,5.60175,5.75105,2.88755161244485,0.76898198283189,0.54907358905298,0.0560205313627235,0.23924428877768,0.0537524176598525,0.0256179078711843,0.23101801716811002,0.0419,0.0667,0.06025,0.76898198283189,0.54907358905298,0.0560205313627235,76.9964,6.501849999999999,100.1937,1.6590020610663,1.20851541413395,1.2055,0.884019822587475,0.60223309715424,-4.66875,3.7993,0.0,14.7741,0.0,0.29475,0.5929,0.3357916361994,0.37103644294195,2.8053500000000002,0.37920184943032,2.013635437557,42.922399999999996,43.227500000000006,35.068349999999995,0.0,76.9964,0.0925114894347905,1.02495009615402,0.37920184943032,2.6549133143094,5.071544715447,5.071544715447,0.0,0.18735000000000002,1.77345,1.699,2.47245,2.51775,2.5088,-0.005549999999999999,-0.00845,0.0,0.7264,3.3466,0.02805,0.0178,-0.0016500000000000004,0.0266,0.01065,0.03345,0.0259,-0.1432,-0.03534999999999999,0.0277,0.0223,-0.0334,0.0,0.0,0.0,-0.3751,-0.0552,0.04255,-0.05765000000000001,-0.011450000000000002,0.0,0.014949999999999998,61.42646783973564
